Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
2017-05,8.632258065,0.996774194,220.8,138.1290323,Araucanía Sur
2017-06,5.233333333,-0.85,355.7,134.6,Araucanía Sur
2017-07,5.487096774,-2.322580645,234.9,136.4193548,Araucanía Sur
2017-08,5.04516129,-1.341935484,429.4,116.2258065,Araucanía Sur
2017-09,7.966666667,-1.05,184.6,208.0666667,Araucanía Sur
2017-10,8.590322581,1.148387097,329.9,253.3548387,Araucanía Sur
2017-11,12.21666667,2.626666667,87.2,226.8666667,Araucanía Sur
2017-12,15.75806452,5.029032258,85.5,253.0967742,Araucanía Sur
2018-01,17.52903226,6.229032258,62,245.4516129,Araucanía Sur
2018-02,19.42142857,7.282142857,19.5,239.4285714,Araucanía Sur
2018-03,13.93870968,4.3,207,240.7096774,Araucanía Sur
2018-04,10.98333333,2.063333333,246.7,212.3666667,Araucanía Sur
2018-05,8.877419355,1.941935484,273,137.483871,Araucanía Sur
2018-06,5.443333333,-1.246666667,343.2,154.7,Araucanía Sur
2018-07,5.95483871,-1.348387097,184.4,135.2258065,Araucanía Sur
2018-08,6.990322581,-0.877419355,247,154.6451613,Araucanía Sur
2018-09,8.113333333,0.456666667,322.8,210,Araucanía Sur
2018-10,9.496774194,1.14516129,247.8,241.8709677,Araucanía Sur
2018-11,12.11333333,2.85,159.4,241.7333333,Araucanía Sur
2018-12,15.69354839,5,92.1,240.5806452,Araucanía Sur
2019-01,16.7516129,4.535483871,45.2,236.3225806,Araucanía Sur
2019-02,19.69285714,7.775,29,215.5357143,Araucanía Sur
2019-03,15.67419355,5.106451613,67.1,216.2258065,Araucanía Sur
2019-04,12.03333333,3.813333333,60.5,206.3333333,Araucanía Sur
2019-05,8.935483871,2.258064516,372.6,139.7741935,Araucanía Sur
2019-06,6.326666667,1.33,483.7,197.0333333,Araucanía Sur
2019-07,6.161290323,-0.248387097,406.2,156.4193548,Araucanía Sur
2019-08,7.274193548,-0.312903226,206.4,141.2258065,Araucanía Sur
2019-09,7.976666667,0.14,128.2,200.5333333,Araucanía Sur
2019-10,10.12580645,0.829032258,133,251.0645161,Araucanía Sur
2019-11,12.89,3.226666667,112.4,260,Araucanía Sur
2019-12,15.4,4.338709677,46.9,236.8387097,Araucanía Sur
2020-01,17.91612903,6.222580645,50,241.6774194,Araucanía Sur
2020-02,17.53214286,6.210714286,48.8,223.9642857,Araucanía Sur
2020-03,17.09354839,6.190322581,51.3,209.516129,Araucanía Sur
2020-04,13.02333333,3.54,87.9,151.6,Araucanía Sur
2020-05,9.34516129,2.225806452,210.9,184.0967742,Araucanía Sur
2020-06,5.433333333,0.53,414.7,150.6333333,Araucanía Sur
2020-07,5.364516129,-0.574193548,482.7,172,Araucanía Sur
2020-08,6.125806452,-0.935483871,211.4,190,Araucanía Sur
2020-09,8.213333333,-0.35,111.3,234.2666667,Araucanía Sur
2020-10,10.89354839,0.835483871,78.6,250.3870968,Araucanía Sur
2020-11,12.96,3.623333333,59.7,253.3666667,Araucanía Sur
2020-12,14.65806452,4.074193548,110.5,251.0967742,Araucanía Sur
2021-01,17.36129032,5.616129032,144.1,245,Araucanía Sur
2021-02,18.61071429,6.860714286,15.4,242.0714286,Araucanía Sur
2021-03,16.70967742,5.84516129,31.8,221.9354839,Araucanía Sur
2021-04,12.76666667,4.273333333,58.6,164,Araucanía Sur
2021-05,9.106451613,2.141935484,339.2,187.5806452,Araucanía Sur
2021-06,7.35,0.833333333,302.4,141.5333333,Araucanía Sur
2021-07,6.209677419,-1.525806452,126,115.3548387,Araucanía Sur
2021-08,7.016129032,-0.241935484,299.7,197.7741935,Araucanía Sur
2021-09,8.8,0.023333333,98.5,195.8333333,Araucanía Sur
2021-10,10.74516129,1.125806452,82.3,237.3225806,Araucanía Sur
2021-11,13.62666667,3.386666667,71.5,253.7,Araucanía Sur
2021-12,18.50645161,5.541935484,25.7,233.6451613,Araucanía Sur
2022-01,16.46129032,6.206451613,116.6,259.9354839,Araucanía Sur
2022-02,18.79285714,6.771428571,112.5,229.8928571,Araucanía Sur
2022-03,13.22258065,3.890322581,178.4,240.3870968,Araucanía Sur
2022-04,9.14,2.066666667,302.6,240.8333333,Araucanía Sur
2022-05,8.032258065,-0.170967742,121.9,164.0322581,Araucanía Sur
2022-06,5.77,0.706666667,428.4,143.9,Araucanía Sur
2022-07,4.487096774,-1.261290323,469.7,150.3548387,Araucanía Sur
2022-08,6.116129032,-1.609677419,280.9,189.2580645,Araucanía Sur
2022-09,8.506666667,-0.356666667,86.2,217.2666667,Araucanía Sur
2022-10,10.31612903,0.85483871,231.4,258.0322581,Araucanía Sur
2022-11,15.49,5.496666667,67.4,248.6,Araucanía Sur
2022-12,16.92903226,5.364516129,79.9,254.0322581,Araucanía Sur
2023-01,18.87096774,5.774193548,27.2,245.2258065,Araucanía Sur
2023-02,20.15357143,6.860714286,18.8,226.1428571,Araucanía Sur
2023-03,15.50967742,6.293548387,103.7,224.7096774,Araucanía Sur
2023-04,12.37666667,4.216666667,224,201.4,Araucanía Sur
2023-05,8.929032258,1.051612903,220.2,166.8387097,Araucanía Sur
2023-06,7.556666667,0.426666667,525.4,177.9,Araucanía Sur
2023-07,6.461290323,0.138709677,431.3,146.6129032,Araucanía Sur
2023-08,6.448387097,-1.106451613,504.2,154.1290323,Araucanía Sur
2023-09,7.15,-0.203333333,459.1,185.9,Araucanía Sur
2023-10,9.829032258,-0.377419355,105.2,240.2258065,Araucanía Sur
2023-11,10.57666667,1.426666667,158.4,251.5,Araucanía Sur
2023-12,15.59032258,4.109677419,54.4,245.3548387,Araucanía Sur
2024-01,19.62258065,6.203225806,11.1,242.8064516,Araucanía Sur
2024-02,20.15357143,7.810714286,31.2,252.0357143,Araucanía Sur
2024-03,14.77741935,4.235483871,177.1,233.9354839,Araucanía Sur
2024-04,10.47,2.756666667,291.4,220.0333333,Araucanía Sur
2024-05,6.267741935,-1.438709677,253.8,128.3225806,Araucanía Sur
2024-06,6.396666667,1.003333333,667,141.5,Araucanía Sur
2024-07,5.706451613,-3.377419355,105.9,166.6451613,Araucanía Sur
2024-08,6.680645161,-1.932258065,216.2,138.6451613,Araucanía Sur
2024-09,6.93,-0.566666667,326.5,243.5666667,Araucanía Sur
2024-10,12.33870968,1.193548387,75.7,252.3548387,Araucanía Sur
2024-11,12.49666667,2.323333333,198.3,271.7666667,Araucanía Sur
2024-12,16.58064516,4.348387097,49.6,246.7741935,Araucanía Sur
2025-01,20.62258065,5.932258065,32.9,253.2580645,Araucanía Sur
2025-02,19.71785714,5.335714286,35.2,255.8214286,Araucanía Sur
2014-01,21.98064516,10.8516129,47.5,220.7741935,Osorno
2014-02,21.98571429,11,20.6,217.2857143,Osorno
2014-03,18.26129032,8.880645161,82,241.1612903,Osorno
2014-04,15.47666667,6.553333333,79.8,260.9333333,Osorno
2014-05,12.80645161,6.648387097,207.8,168.0322581,Osorno
2014-06,10.35666667,4.366666667,296,157.3,Osorno
2014-07,10.49032258,4.164516129,297.2,121.1935484,Osorno
2014-08,12.51290323,4.441935484,150.1,164.3548387,Osorno
2014-09,12.43,4.806666667,186.2,170.7,Osorno
2014-10,15.16129032,6.087096774,102.7,214.0967742,Osorno
2014-11,15.64666667,7.323333333,28.6,236,Osorno
2014-12,19.27096774,9.374193548,21.4,241.7419355,Osorno
2015-01,23.50645161,11.6483871,1.1,210.0322581,Osorno
2015-02,23.09642857,11.11785714,4.4,205.4285714,Osorno
2015-03,21.89677419,9.55483871,20.8,229.8387097,Osorno
2015-04,16.48666667,8.113333333,96.8,198.3333333,Osorno
2015-05,13.7483871,7.164516129,189.3,161.8064516,Osorno
2015-06,10.67333333,4.78,190.2,217.5,Osorno
2015-07,10.32258065,3.84516129,323.4,132.0645161,Osorno
2015-08,11.26451613,4.790322581,267.7,171.2258065,Osorno
2015-09,11.69,3.796666667,91,182.6666667,Osorno
2015-10,14.56129032,4.987096774,64.8,169.9677419,Osorno
2015-11,16.51333333,7.716666667,64.6,250.4666667,Osorno
2015-12,19.22580645,9.061290323,45.5,238.9032258,Osorno
2016-01,24.27096774,12,25.5,225.1612903,Osorno
2016-02,22.18928571,11.23928571,29.9,229.3571429,Osorno
2016-03,21.60322581,10.03870968,34.5,196.0645161,Osorno
2016-04,15.41333333,6.056666667,84.6,174.5,Osorno
2016-05,15.06129032,6.377419355,57.8,102.3870968,Osorno
2016-06,11.36333333,3.15,28.6,192.1333333,Osorno
2016-07,10.44193548,3.987096774,171.7,109.3548387,Osorno
2016-08,11.89354839,4.84516129,158.7,228.516129,Osorno
2016-09,14.50666667,5.18,81.2,201,Osorno
2016-10,15.36774194,5.674193548,122.6,225.6129032,Osorno
2016-11,17.71333333,8.15,33.5,227.4,Osorno
2016-12,19.54516129,9.55483871,98.7,254.4516129,Osorno
2017-01,21.34193548,10.65806452,50.7,234.7096774,Osorno
2017-02,22.56428571,12.35714286,76.4,215.3214286,Osorno
2017-03,19.12580645,9.14516129,65.7,197.9677419,Osorno
2017-04,17.15,8.65,83.4,235.6,Osorno
2017-05,12.6483871,5.922580645,191,128.1290323,Osorno
2017-06,10.38666667,4.16,204.7,207.1666667,Osorno
2017-07,10.02580645,3.364516129,111,191.2903226,Osorno
2017-08,10.39354839,4.390322581,330.3,165.0967742,Osorno
2017-09,12.08666667,3.61,87.8,213.2666667,Osorno
2017-10,13.35483871,5.693548387,174.6,281.2903226,Osorno
2017-11,16.46666667,7.056666667,32,211.8333333,Osorno
2017-12,19.51290323,9.75483871,56.1,238.7096774,Osorno
2018-01,21.18387097,10.86774194,40.1,214.7419355,Osorno
2018-02,23.65714286,11.68928571,14.3,205.8214286,Osorno
2018-03,18.10967742,9.025806452,177.8,235.3548387,Osorno
2018-04,15.02333333,6.54,136.4,193.7,Osorno
2018-05,12.93548387,6.2,144.4,156.483871,Osorno
2018-06,10.10333333,3.45,142.2,177.6333333,Osorno
2018-07,9.732258065,2.316129032,102.4,181.6129032,Osorno
2018-08,11.33548387,3.793548387,210.4,202.6129032,Osorno
2018-09,12.98333333,4.856666667,140.5,250.1666667,Osorno
2018-10,13.89354839,5.887096774,108.5,197.8709677,Osorno
2018-11,16.46333333,6.836666667,113,233.4666667,Osorno
2018-12,19.39032258,9.122580645,75.9,230.1612903,Osorno
2019-01,19.70645161,8.493548387,27.3,217.483871,Osorno
2019-02,22.73928571,11.26071429,20.8,203.9642857,Osorno
2019-03,20.09677419,9.193548387,28.8,225.0645161,Osorno
2019-04,15.71333333,7.16,56.1,237.5333333,Osorno
2019-05,12.86451613,6.280645161,140.3,173.8387097,Osorno
2019-06,11.11333333,4.926666667,212.6,193.5333333,Osorno
2019-07,10.62258065,4.477419355,247.9,170.3870968,Osorno
2019-08,10.87741935,3.587096774,117.1,177.6451613,Osorno
2019-09,12.27333333,4.82,45.3,186.8666667,Osorno
2019-10,14.51290323,5.632258065,85.4,223.2258065,Osorno
2019-11,17.34,7.68,70.2,268.4333333,Osorno
2019-12,19.30645161,8.864516129,56.3,213.8709677,Osorno
2020-01,21.31612903,10.94516129,29.1,217.4193548,Osorno
2020-02,21.52142857,10.54642857,34.8,231.5357143,Osorno
2020-03,20.70967742,10.65483871,65,201.1612903,Osorno
2020-04,16.38333333,8.146666667,77,155.3,Osorno
2020-05,13.74516129,5.967741935,128.6,199.2580645,Osorno
2020-06,10.50333333,5.41,321.1,143.8333333,Osorno
2020-07,9.512903226,3.625806452,240.5,138.4193548,Osorno
2020-08,10.60645161,3.690322581,128.8,182.6451613,Osorno
2020-09,12.60333333,4.026666667,69,232.9,Osorno
2020-10,14.8,5.05483871,57.6,238.516129,Osorno
2020-11,17.49,7.856666667,39.8,249.5666667,Osorno
2020-12,18.80645161,8.838709677,54.7,228.0645161,Osorno
2021-01,21.09354839,10.00322581,22.2,212.3548387,Osorno
2021-02,24.19642857,11.35,10.4,199,Osorno
2021-03,21.2483871,10.12903226,29,206.3548387,Osorno
2021-04,17.09666667,8.943333333,110.3,160.7333333,Osorno
2021-05,12.96774194,6.280645161,110.6,176.9032258,Osorno
2021-06,10.57333333,3.226666667,212.3,163.3,Osorno
2021-07,10.42258065,3.816129032,93.3,177.7419355,Osorno
2021-08,10.98064516,4.032258065,174.4,171.483871,Osorno
2021-09,13.48333333,4.386666667,69.3,240.2,Osorno
2021-10,15.17096774,5.777419355,54.5,234.9032258,Osorno
2021-11,17.98,7.98,42.8,214.8666667,Osorno
2021-12,21.41935484,10.15806452,49.7,216.8709677,Osorno
2022-01,21.84193548,10.96451613,75,238,Osorno
2022-02,22.79642857,11.53571429,30.7,213.9642857,Osorno
2022-03,17.49677419,8.377419355,86.8,250.7096774,Osorno
2022-04,14.5,6.53,156.9,241.7333333,Osorno
2022-05,12.23225806,4.25483871,103.9,220.3548387,Osorno
2022-06,9.543333333,2.22,215.4,156.5333333,Osorno
2022-07,9.577419355,2.825806452,290.6,155.8064516,Osorno
2022-08,10.56774194,2.577419355,126,235.9354839,Osorno
2022-09,12.52,3.54,105.5,196.4333333,Osorno
2022-10,14.91612903,5.464516129,83.5,244,Osorno
2022-11,19.43,9.05,70.2,221,Osorno
2022-12,20.59032258,10.16774194,68.4,227.1935484,Osorno
2023-01,22.38387097,10.56774194,35,220.9677419,Osorno
2023-02,22.22857143,10.47142857,89.6,217.3214286,Osorno
2023-03,17.96129032,8.590322581,95,197.5806452,Osorno
2023-04,15.74,7.986666667,127.1,179.5666667,Osorno
2023-05,12.69032258,5.783870968,145,158.7419355,Osorno
2023-06,10.87666667,4.453333333,210.3,200.5,Osorno
2023-07,10.67419355,4.406451613,217.3,200.4516129,Osorno
2023-08,10.56129032,3.458064516,213.8,152.4193548,Osorno
2023-09,11.83,4.123333333,176.5,227.5333333,Osorno
2023-10,14.09677419,5.174193548,68.5,236.3870968,Osorno
2023-11,15.34333333,6.41,117.6,249.9,Osorno
2023-12,19.16774194,8.361290323,38.9,218.4516129,Osorno
2024-01,23.26129032,11.13548387,14,210.6774194,Osorno
2024-02,23.76428571,11.34642857,33.8,232.5714286,Osorno
2024-03,18.5483871,8.635483871,95.9,236.0645161,Osorno
2024-04,14.83333333,7.17,136.1,238.0666667,Osorno
2024-05,10.38064516,2.829032258,156.1,223.7096774,Osorno
2024-06,10.93666667,5.936666667,335.7,147.1333333,Osorno
2024-07,9.261290323,1.690322581,89.2,171.8709677,Osorno
2024-08,11.24516129,2.874193548,111.2,156.7419355,Osorno
2024-09,11.82,3.58,165.6,257.0333333,Osorno
2024-10,16.01612903,5.641935484,28.1,205.7096774,Osorno
2024-11,16.52666667,7.456666667,103.3,235.6666667,Osorno
2024-12,19.64193548,8.532258065,24.4,210.9032258,Osorno
2025-01,23.71935484,10.45483871,20.7,204.9354839,Osorno
2025-02,21.87142857,10.59642857,67.4,220.5,Osorno
2014-01,28.68064516,16.09677419,0.4,245.6774194,Metropolitano Central
2014-02,27.47142857,14.89285714,7.8,242.9642857,Metropolitano Central
2014-03,26.64193548,14.26129032,1.6,239.0322581,Metropolitano Central
2014-04,23.22333333,10.16333333,0.1,217.0666667,Metropolitano Central
2014-05,18.78064516,6.283870968,19.2,177.0645161,Metropolitano Central
2014-06,14.51,2.413333333,113.1,138.7,Metropolitano Central
2014-07,15.3,3.467741935,65.4,157.9354839,Metropolitano Central
2014-08,17.81612903,4.212903226,70.1,173,Metropolitano Central
2014-09,16.51333333,6.706666667,99.2,219,Metropolitano Central
2014-10,22.46129032,10.46451613,14,235.516129,Metropolitano Central
2014-11,24.12,11.09,18.3,239.2333333,Metropolitano Central
2014-12,26.34516129,12.96774194,3.2,238.483871,Metropolitano Central
2015-01,29.93225806,16.8483871,0.2,244.6129032,Metropolitano Central
2015-02,28.63928571,16.50714286,4.9,245.9642857,Metropolitano Central
2015-03,28.29354839,15.87741935,3.9,237.7096774,Metropolitano Central
2015-04,25.67666667,12.13666667,0.1,209,Metropolitano Central
2015-05,20.69677419,7.467741935,2.2,177.4516129,Metropolitano Central
2015-06,18.39333333,4.68,1.1,156.7666667,Metropolitano Central
2015-07,15.39032258,3.380645161,68.7,145.9354839,Metropolitano Central
2015-08,16.28387097,5.741935484,153.4,165.2580645,Metropolitano Central
2015-09,17.93333333,6.093333333,99.4,191.7,Metropolitano Central
2015-10,18.05806452,7.687096774,113,235.483871,Metropolitano Central
2015-11,21.64333333,10.36,38.7,238.1,Metropolitano Central
2015-12,27.72903226,14.01612903,1.1,242.516129,Metropolitano Central
2016-01,28.35483871,16.23870968,11.2,240.4193548,Metropolitano Central
2016-02,30.08928571,17.29642857,0.5,242.0357143,Metropolitano Central
2016-03,28.30967742,16.06129032,0,234.0967742,Metropolitano Central
2016-04,20.10333333,10.48,213.8,203.7333333,Metropolitano Central
2016-05,18.25806452,7.34516129,56.7,144.3225806,Metropolitano Central
2016-06,16.29666667,3.066666667,65.7,136.2,Metropolitano Central
2016-07,15.37741935,3.961290323,121.8,147.1612903,Metropolitano Central
2016-08,18.26774194,5.074193548,4.9,185.516129,Metropolitano Central
2016-09,21.88,6.79,8,208.2666667,Metropolitano Central
2016-10,20.9,10.02580645,91.7,229.9677419,Metropolitano Central
2016-11,26.46333333,12.46333333,11.7,233.6666667,Metropolitano Central
2016-12,26.96451613,14.30967742,32.4,243.3225806,Metropolitano Central
2017-01,30.83225806,17.31612903,0,238.3548387,Metropolitano Central
2017-02,28.93214286,15.97857143,22.5,234.6428571,Metropolitano Central
2017-03,26.88387097,13.81612903,3.7,234.0322581,Metropolitano Central
2017-04,22.55666667,11.06333333,34.1,212.1,Metropolitano Central
2017-05,16.76774194,7.964516129,105,182.6774194,Metropolitano Central
2017-06,14.25,5.226666667,109.9,162.9666667,Metropolitano Central
2017-07,14.34193548,4.803225806,55.9,181.6774194,Metropolitano Central
2017-08,14.52258065,5.64516129,112.4,189.1612903,Metropolitano Central
2017-09,17.25333333,7.54,39.2,208.5,Metropolitano Central
2017-10,19.82258065,8.732258065,41.3,222.3870968,Metropolitano Central
2017-11,25.16666667,12.16333333,8.9,225.3666667,Metropolitano Central
2017-12,28.2,14.74516129,1.8,236.0967742,Metropolitano Central
2018-01,28.83225806,15.22258065,1.3,236.3870968,Metropolitano Central
2018-02,28.91428571,15.59642857,4.8,239.3928571,Metropolitano Central
2018-03,26.87741935,13.24516129,5.3,232.7741935,Metropolitano Central
2018-04,23.45333333,11.04666667,2.8,229.0666667,Metropolitano Central
2018-05,19.62580645,9.34516129,25.8,204.2258065,Metropolitano Central
2018-06,14.88,4.956666667,64.8,171.8,Metropolitano Central
2018-07,13.89354839,4.793548387,88.6,171.8709677,Metropolitano Central
2018-08,16.58709677,5.803225806,45.8,188.483871,Metropolitano Central
2018-09,19.18333333,8.553333333,66.1,208.0666667,Metropolitano Central
2018-10,21.35806452,9.293548387,33.1,217.1935484,Metropolitano Central
2018-11,27.16666667,12.58666667,22.9,226.4,Metropolitano Central
2018-12,28.04193548,13.49032258,5.2,232.7741935,Metropolitano Central
2019-01,29.99677419,15.17741935,1,234.1612903,Metropolitano Central
2019-02,29.92142857,15.85,0.1,233,Metropolitano Central
2019-03,27.3,12.95483871,3,230.516129,Metropolitano Central
2019-04,22.87333333,10.81,5.2,221.6,Metropolitano Central
2019-05,18.67096774,8.048387097,33.8,189.8709677,Metropolitano Central
2019-06,14.53333333,5.186666667,63.1,173.6333333,Metropolitano Central
2019-07,14.92580645,4.864516129,25.7,192.3548387,Metropolitano Central
2019-08,18.53548387,6.84516129,2,188.4193548,Metropolitano Central
2019-09,19.54666667,7.66,13.4,211.4333333,Metropolitano Central
2019-10,23.13870968,9.780645161,12.3,223.2580645,Metropolitano Central
2019-11,29.16333333,13.11666667,0.5,235.5,Metropolitano Central
2019-12,30.96451613,14.92903226,1.2,239.3548387,Metropolitano Central
2020-01,31.28387097,15.90322581,0,236.6129032,Metropolitano Central
2020-02,30.76785714,15.42142857,0,237.7857143,Metropolitano Central
2020-03,29.10967742,14.21935484,0,236.4193548,Metropolitano Central
2020-04,25.06,11.78666667,13.9,231.5,Metropolitano Central
2020-05,21.77096774,9.561290323,20.3,186.6129032,Metropolitano Central
2020-06,13.43666667,5.65,206.8,177,Metropolitano Central
2020-07,14.28709677,5.612903226,109.9,184.4516129,Metropolitano Central
2020-08,15.82903226,5.512903226,24.1,200.7741935,Metropolitano Central
2020-09,20.15333333,8.073333333,2.2,215.1,Metropolitano Central
2020-10,23.99677419,9.75483871,3.7,227.6129032,Metropolitano Central
2020-11,26.96333333,11.92333333,0.4,234.5666667,Metropolitano Central
2020-12,29.69354839,13.80967742,0.2,241.0645161,Metropolitano Central
2021-01,29.31612903,14.58387097,107.4,242.6774194,Metropolitano Central
2021-02,26.64642857,13.64285714,3.1,237.5357143,Metropolitano Central
2021-03,26.49032258,13.00322581,6.6,234.1290323,Metropolitano Central
2021-04,23.78,10.59,3.6,227.5,Metropolitano Central
2021-05,19.51935484,8.496774194,25.2,186.8709677,Metropolitano Central
2021-06,16.39666667,6.86,55.9,181.1666667,Metropolitano Central
2021-07,16.29677419,4.496774194,6.9,156.9032258,Metropolitano Central
2021-08,15.8483871,6.277419355,80.7,207.7096774,Metropolitano Central
2021-09,18.20333333,7.303333333,41.3,212.3,Metropolitano Central
2021-10,23.57096774,9.483870968,33.4,216.9677419,Metropolitano Central
2021-11,26.82666667,11.5,0.8,231.7,Metropolitano Central
2021-12,29.20967742,13.29032258,0,236.8709677,Metropolitano Central
2022-01,29.13225806,13.6516129,2,240.9354839,Metropolitano Central
2022-02,29.11428571,13.68928571,15.9,237.4642857,Metropolitano Central
2022-03,28.07741935,12.58387097,0,235.3870968,Metropolitano Central
2022-04,23.17666667,10.00666667,38.1,232.2333333,Metropolitano Central
2022-05,18.29354839,7.506451613,0.6,199.9354839,Metropolitano Central
2022-06,14.48,5.77,69.4,194.5333333,Metropolitano Central
2022-07,13.11290323,4.532258065,161.6,170.0967742,Metropolitano Central
2022-08,15.98064516,6.15483871,74.6,193.4193548,Metropolitano Central
2022-09,17.69666667,7.153333333,30.9,198.2666667,Metropolitano Central
2022-10,23.08064516,9.212903226,5.8,218.8709677,Metropolitano Central
2022-11,27.55666667,12.44,14.1,229.7666667,Metropolitano Central
2022-12,30.77096774,15.06451613,6.6,237.9032258,Metropolitano Central
2023-01,29.99354839,14.43225806,6.1,238.3870968,Metropolitano Central
2023-02,32.40714286,16.43928571,0,242.6428571,Metropolitano Central
2023-03,30.3516129,14.57096774,0,241.2258065,Metropolitano Central
2023-04,24.87666667,11.79666667,105.2,235.9333333,Metropolitano Central
2023-05,19.20967742,8.906451613,20.2,184.8709677,Metropolitano Central
2023-06,16.76,7.603333333,174.7,145.7333333,Metropolitano Central
2023-07,16.39032258,6.935483871,64.9,180.6129032,Metropolitano Central
2023-08,17.6516129,7.490322581,208.2,189.2258065,Metropolitano Central
2023-09,17.07666667,7.756666667,91.1,222.2333333,Metropolitano Central
2023-10,20.89354839,9.174193548,34.8,225.4193548,Metropolitano Central
2023-11,23.13,9.93,66.4,227.1,Metropolitano Central
2023-12,28.47419355,12.6483871,0,231.9354839,Metropolitano Central
2024-01,31.38064516,14.98064516,0,239,Metropolitano Central
2024-02,31.69642857,15.98214286,11,235.8214286,Metropolitano Central
2024-03,29.60645161,14.45806452,2.8,237.2258065,Metropolitano Central
2024-04,23.19,10.87666667,42,220.4666667,Metropolitano Central
2024-05,14.88387097,5.132258065,148.5,191.3870968,Metropolitano Central
2024-06,14.38666667,6.953333333,320.9,160.4,Metropolitano Central
2024-07,15.1,4.558064516,0.5,167.4516129,Metropolitano Central
2024-08,14.82580645,4.461290323,137.6,190.0967742,Metropolitano Central
2024-09,19.41333333,7.236666667,32.7,208.7,Metropolitano Central
2024-10,23.61290323,10.19032258,22.5,223.2903226,Metropolitano Central
2024-11,26.50666667,12.11666667,3.3,233.2,Metropolitano Central
2024-12,28.77419355,13.82258065,0,239.7419355,Metropolitano Central
2025-01,31.1483871,16.34193548,0.1,242.7741935,Metropolitano Central
2025-02,31.16071429,16.4,0.8,243.9285714,Metropolitano Central
2014-01,28.24193548,16.0483871,3.9,255.3548387,Iquique
2014-02,28.3,14.55714286,0,254.9285714,Iquique
2014-03,27.56129032,14.60645161,0,255.0967742,Iquique
2014-04,26.85,13.07333333,0.4,255.3,Iquique
2014-05,24.79677419,10.58709677,0,259.8064516,Iquique
2014-06,23.53666667,8.223333333,0,266.6333333,Iquique
2014-07,24.58064516,8.148387097,0,264.2903226,Iquique
2014-08,26.0483871,10.69032258,0.3,261.1612903,Iquique
2014-09,26.26666667,10.86333333,0,255.7333333,Iquique
2014-10,27.19677419,12.1516129,0,259.5806452,Iquique
2014-11,27.34,12.82333333,0,258.6666667,Iquique
2014-12,27.55806452,13.41290323,0,258.4516129,Iquique
2015-01,28.37741935,15.69677419,0.1,258.7741935,Iquique
2015-02,28.27142857,16.77142857,3.7,258.5714286,Iquique
2015-03,27.43870968,16.73870968,45,259.516129,Iquique
2015-04,27.48,14.80666667,0,256.4666667,Iquique
2015-05,26.3516129,12.51612903,0.1,260.0645161,Iquique
2015-06,25.39666667,9.223333333,0,268.1,Iquique
2015-07,23.84516129,8.093548387,0,264.9677419,Iquique
2015-08,25.66451613,10.35806452,3.7,259.5483871,Iquique
2015-09,27.69,11.76666667,0,255.3333333,Iquique
2015-10,27.66774194,12.83548387,1.5,257.0967742,Iquique
2015-11,27.70666667,12.87333333,0,255.9666667,Iquique
2015-12,29.48709677,15.1516129,0,255.9354839,Iquique
2016-01,29.38387097,15.99032258,0,259.5806452,Iquique
2016-02,29.58214286,17.62857143,2.4,257.2857143,Iquique
2016-03,29.35806452,16.33870968,0,257.1290323,Iquique
2016-04,27.28,14.56,1.2,256.7333333,Iquique
2016-05,26.87096774,11.55483871,0,262.1935484,Iquique
2016-06,24.88666667,9.93,0,259.7666667,Iquique
2016-07,24.38064516,9.006451613,0.3,254.3225806,Iquique
2016-08,25.72580645,9.967741935,0,261.8064516,Iquique
2016-09,26.96666667,10.96666667,0,260.5666667,Iquique
2016-10,27.3516129,12.01290323,0,258.9032258,Iquique
2016-11,28.32333333,13.51,0,256.4666667,Iquique
2016-12,28.00322581,14.55806452,0.3,257.6129032,Iquique
2017-01,28.20645161,16.37741935,7,269.516129,Iquique
2017-02,28.18928571,15.95714286,0.2,267.3214286,Iquique
2017-03,28.12580645,15.25483871,0.4,272.7419355,Iquique
2017-04,27.02,13.25333333,0.9,274.1333333,Iquique
2017-05,24.66129032,11.37096774,0.2,271.3870968,Iquique
2017-06,24.21,10.05,1.9,280.8333333,Iquique
2017-07,25.17419355,10.21290323,0,270.1935484,Iquique
2017-08,24.02903226,9.003225806,0,271.6774194,Iquique
2017-09,24.53666667,9.833333333,0,271.2333333,Iquique
2017-10,26.12903226,10.48709677,0,271.6129032,Iquique
2017-11,25.88,10.93666667,0,272.5,Iquique
2017-12,26.48709677,12.17741935,0,272.1290323,Iquique
2018-01,26.73548387,13.29354839,0.3,274.1290323,Iquique
2018-02,26.50714286,14.98214286,7.4,273.6071429,Iquique
2018-03,26.94516129,13.36774194,2.2,274.1935484,Iquique
2018-04,26.81,12.98,0,275.5,Iquique
2018-05,25.50322581,11.3483871,0,275.2258065,Iquique
2018-06,24.80666667,11.42,1,266.2666667,Iquique
2018-07,25.76451613,11.76129032,0,264.5806452,Iquique
2018-08,25.98387097,10.21612903,0,274.7096774,Iquique
2018-09,25.67333333,9.6,0,273.5666667,Iquique
2018-10,25.55806452,10.37741935,0,274.1290323,Iquique
2018-11,25.65666667,10.85333333,0,273.8666667,Iquique
2018-12,26.78387097,12.08387097,0.3,274.0322581,Iquique
2019-01,27.37419355,14.70645161,5.7,271.6129032,Iquique
2019-02,27.77857143,16.1,22.5,274.5357143,Iquique
2019-03,27.68064516,13.56129032,0,275.9354839,Iquique
