,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
55,2018-08-01,3968.0,3266.0,3111.0,14.0,82.31,4.81,2.27,616.0,128.0,5.05,11.341935483870968,4.699999999999999,202.7,False,False,True,False,8,3,3943.0,3804.0,3937.0,3905.0,25.0,0.8230846774193549,3125.0,127.32999999999998,617.0,14.666666666666666,6.641935483870968,10.346272401433692,165.56666666666663,9.33537330905307,804313.6,3906.0,3940.818181818182
56,2018-09-01,3840.0,3022.0,2954.0,17.0,78.7,4.38,3.04,560.0,128.0,5.28,12.31,5.58,195.7,False,False,False,True,9,3,3968.0,3943.0,3804.0,3917.0,-128.0,0.7869791666666667,3131.3333333333335,127.72999999999998,583.0,16.666666666666668,6.73,11.215161290322582,170.16666666666663,9.687713541666668,751488.0,3732.0,3834.090909090909
57,2018-10-01,3968.0,3069.0,2950.0,20.0,77.34,4.73,3.31,605.0,128.0,4.88,13.48709677419355,5.66774193548387,170.4,False,True,False,False,10,4,3840.0,3968.0,3943.0,3925.3333333333335,128.0,0.7734375,3119.0,128.0,593.6666666666666,17.0,7.819354838709679,12.379677419354836,189.6,10.431426411290323,676147.2000000001,3813.0,3927.818181818182
58,2018-11-01,3831.0,3022.0,2994.0,14.0,78.88,4.64,2.36,593.0,127.7,5.05,15.296666666666669,7.493333333333334,176.60000000000002,False,False,True,False,11,4,3968.0,3840.0,3968.0,3879.6666666666665,-137.0,0.7888279822500652,3037.6666666666665,127.89999999999998,586.0,17.0,7.803333333333335,13.697921146953405,180.89999999999998,12.0664387018185,676554.6000000001,3721.0,3749.090909090909
59,2018-12-01,3965.0,3025.0,2984.0,11.0,76.29,4.8,1.79,614.0,127.9,4.86,18.470967741935485,9.712903225806452,88.8,False,False,True,False,12,4,3831.0,3968.0,3840.0,3921.3333333333335,134.0,0.7629255989911727,3038.6666666666665,127.86666666666666,604.0,15.0,8.758064516129034,15.751577060931899,145.26666666666665,14.091974128462759,352092.0,3875.0,3895.090909090909
60,2019-01-01,3968.0,2985.0,3143.0,7.0,75.23,4.55,1.2,582.0,128.0,5.4,17.4741935483871,8.470967741935485,57.3,False,False,False,True,1,1,3965.0,3831.0,3968.0,3921.3333333333335,3.0,0.7522681451612904,3010.6666666666665,127.86666666666666,596.3333333333334,10.666666666666666,9.003225806451614,17.08060931899642,107.56666666666665,13.14527916883455,227366.4,3937.0,3933.0
61,2019-02-01,3584.0,2753.0,2750.0,14.0,76.81,4.38,2.5,561.0,128.0,4.9,21.2,10.885714285714286,21.4,False,False,True,False,2,1,3968.0,3965.0,3831.0,3839.0,-384.0,0.7681361607142857,2921.0,127.96666666666665,585.6666666666666,10.666666666666666,10.314285714285713,19.048387096774196,55.83333333333331,16.284486607142856,76697.59999999999,3528.0,3590.0833333333335
62,2019-03-01,3955.0,2996.0,2875.0,10.0,75.75,4.66,1.68,594.0,127.58,4.84,18.13225806451613,9.583870967741936,88.8,False,False,False,True,3,1,3584.0,3968.0,3965.0,3835.6666666666665,371.0,0.7575221238938054,2911.3333333333335,127.85999999999997,579.0,10.333333333333334,8.548387096774194,18.93548387096774,55.83333333333329,13.735586640022838,351204.0,3906.0,3931.0
63,2019-04-01,3831.0,2805.0,2734.0,8.0,73.22,4.78,1.31,610.0,127.7,4.48,14.97,7.956666666666666,101.0,False,False,False,True,4,2,3955.0,3584.0,3968.0,3790.0,-124.0,0.7321848081440877,2851.3333333333335,127.75999999999999,588.3333333333334,10.666666666666666,7.0133333333333345,18.10075268817204,70.39999999999996,10.960806577916994,386931.0,3793.0,3811.090909090909
64,2019-05-01,3939.0,3128.0,3232.0,10.0,79.41,4.94,1.59,628.0,127.06,5.15,12.461290322580645,6.206451612903226,179.9,False,False,True,False,5,2,3831.0,3955.0,3584.0,3908.3333333333335,108.0,0.7941101802487941,2976.3333333333335,127.44666666666666,610.6666666666666,9.333333333333334,6.2548387096774185,15.18784946236559,123.2333333333333,9.895637504197069,708626.1,3937.0,3931.5454545454545
