,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
57,2018-10-01,381.0,217.0,177.0,1.0,56.96,2.2,3.7,27.0,12.29,6.56,20.032258064516128,7.906451612903226,73.2,False,True,False,10,4,390.0,403.0,403.0,391.3333333333333,-9.0,0.5695538057742782,268.6666666666667,12.763333333333334,34.666666666666664,1.6666666666666667,12.125806451612902,17.6868458781362,68.69999999999999,11.409448818897637,27889.2,403.0,395.8181818181818
58,2018-11-01,390.0,281.0,212.0,0.0,72.05,2.46,0.0,32.0,13.0,6.63,25.686666666666667,10.646666666666668,21.6,False,True,False,11,4,381.0,390.0,403.0,387.0,9.0,0.7205128205128205,246.33333333333334,12.763333333333334,31.333333333333332,0.6666666666666666,15.04,21.131863799283153,61.133333333333326,18.50757264957265,8424.0,390.0,382.90909090909093
59,2018-12-01,403.0,298.0,248.0,1.0,73.95,2.46,3.13,32.0,13.0,7.75,28.91290322580645,12.90967741935484,2.0,False,False,True,12,4,390.0,381.0,390.0,391.3333333333333,13.0,0.739454094292804,265.3333333333333,12.763333333333334,30.333333333333332,0.6666666666666666,16.00322580645161,24.87727598566308,32.26666666666666,21.379764668214197,806.0,403.0,390.3636363636364
60,2019-01-01,403.0,255.0,185.0,0.0,63.28,2.38,0.0,31.0,13.0,5.97,30.32258064516129,13.548387096774194,1.8,False,False,True,1,1,403.0,390.0,381.0,398.6666666666667,0.0,0.6327543424317618,278.0,13.0,31.666666666666668,0.3333333333333333,16.774193548387096,28.307383512544803,8.466666666666658,19.186744576963097,725.4,403.0,389.0
61,2019-02-01,364.0,193.0,808.0,0.0,53.02,2.54,0.0,33.0,13.0,24.48,30.321428571428573,14.24642857142857,9.1,False,False,True,2,1,403.0,403.0,390.0,390.0,-39.0,0.5302197802197802,248.66666666666666,13.0,32.0,0.3333333333333333,16.075000000000003,29.852304147465436,4.299999999999991,16.077021193092623,3312.4,364.0,355.0
62,2019-03-01,403.0,171.0,166.0,2.0,42.43,2.23,6.9,29.0,13.0,5.72,27.60967741935484,11.12258064516129,6.6,False,True,False,3,1,364.0,403.0,403.0,390.0,39.0,0.42431761786600497,206.33333333333334,13.0,31.0,0.6666666666666666,16.487096774193546,29.417895545314902,5.833333333333324,11.715272552629473,2659.7999999999997,403.0,395.0
63,2019-04-01,390.0,220.0,200.0,0.0,56.41,2.08,0.0,27.0,13.0,7.41,22.71333333333333,9.666666666666666,5.9,False,True,False,4,2,403.0,364.0,403.0,385.6666666666667,-13.0,0.5641025641025641,194.66666666666666,13.0,29.666666666666668,0.6666666666666666,13.046666666666665,26.881479774705582,7.199999999999991,12.81264957264957,2301.0,390.0,387.6363636363636
64,2019-05-01,403.0,224.0,1300.0,1.0,55.58,3.0,2.56,39.0,13.0,33.33,17.13225806451613,6.712903225806452,46.0,True,False,False,5,2,390.0,403.0,364.0,398.6666666666667,13.0,0.5558312655086849,205.0,13.0,31.666666666666668,1.0,10.419354838709678,22.485089605734768,19.49999999999999,9.522644681021372,18538.0,403.0,394.54545454545456
65,2019-06-01,390.0,240.0,232.0,0.0,61.54,2.92,0.0,38.0,13.0,6.11,13.6,4.61,130.7,True,False,False,6,2,403.0,390.0,403.0,394.3333333333333,-13.0,0.6153846153846154,228.0,13.0,34.666666666666664,0.3333333333333333,8.989999999999998,17.815197132616486,60.86666666666665,8.36923076923077,50972.99999999999,390.0,379.8181818181818
66,2019-07-01,403.0,273.0,236.0,0.0,67.74,2.54,0.0,33.0,13.0,7.15,14.080645161290322,3.438709677419354,33.8,False,True,False,7,3,390.0,403.0,390.0,398.6666666666667,13.0,0.6774193548387096,245.66666666666666,13.0,36.666666666666664,0.3333333333333333,10.641935483870968,14.93763440860215,70.16666666666664,9.538501560874089,13621.4,403.0,389.90909090909093
