,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
41,2017-06-01,15729.0,13270.0,13815.0,85.0,84.37,3.96,4.1,2075.0,524.3,6.66,15.153333333333334,6.003333333333333,173.5,False,True,False,False,False,6,2,16201.0,15533.0,16106.0,15821.0,-472.0,0.8436645686311908,12704.0,521.56,2036.0,67.0,9.150000000000002,17.63695340501792,93.36666666666667,12.78433042999131,2728981.5,15559.0,14336.454545454546
42,2017-07-01,16083.0,13354.0,13373.0,74.0,83.03,4.01,3.55,2082.0,518.81,6.42,15.067741935483872,4.774193548387097,36.6,False,True,False,False,False,7,3,15729.0,16201.0,15533.0,16004.333333333334,354.0,0.8303177267922651,13176.0,521.9066666666666,2072.3333333333335,73.0,10.293548387096774,15.531756272401433,102.36666666666667,12.511013231763453,588637.8,16001.0,14596.818181818182
43,2017-08-01,16137.0,13400.0,15088.0,69.0,83.04,4.22,3.14,2198.0,520.55,6.86,14.429032258064517,5.361290322580645,70.10000000000001,False,False,False,True,False,8,3,16083.0,15729.0,16201.0,15983.0,54.0,0.8303897874450021,13341.333333333334,521.2199999999999,2118.3333333333335,76.0,9.067741935483872,14.883369175627243,93.40000000000002,11.981721029811274,1131203.7000000002,16072.0,14651.0
44,2017-09-01,15650.0,12590.0,13179.0,66.0,80.45,4.07,3.11,2121.0,521.67,6.21,16.663333333333334,7.35,9.8,False,False,False,True,False,9,3,16137.0,16083.0,15729.0,15956.666666666666,-487.0,0.8044728434504792,13114.666666666666,520.3433333333334,2133.6666666666665,69.66666666666667,9.313333333333334,15.386702508960573,38.833333333333336,13.40519914802982,153370.0,15432.0,14138.09090909091
45,2017-10-01,16294.0,13121.0,12576.0,64.0,80.53,3.88,3.14,2037.0,525.61,6.17,18.89354838709677,7.945161290322581,35.7,False,False,False,True,False,10,4,15650.0,16137.0,16083.0,16027.0,644.0,0.8052657419909169,13037.0,522.61,2118.6666666666665,66.33333333333333,10.94838709677419,16.661971326164874,38.53333333333334,15.214327260776773,581695.8,15883.0,14624.818181818182
46,2017-11-01,15804.0,12676.0,12567.0,60.0,80.21,3.6,3.17,1895.0,526.8,6.63,21.206666666666667,10.526666666666667,6.5,False,False,False,False,True,11,4,16294.0,15650.0,16137.0,15916.0,-490.0,0.8020754239433054,12795.666666666666,524.6933333333333,2017.6666666666667,63.333333333333336,10.68,18.921182795698925,17.33333333333334,17.00934615709103,102726.0,15420.0,14160.0
47,2017-12-01,15977.0,12342.0,13992.0,72.0,77.25,3.84,3.64,1979.0,515.39,7.07,22.79032258064516,12.038709677419355,0.3,False,False,False,False,True,12,4,15804.0,16294.0,15650.0,16025.0,173.0,0.7724854478312574,12713.0,522.6,1970.3333333333333,65.33333333333333,10.751612903225805,20.963512544802867,14.166666666666671,17.605192544928496,4793.099999999999,15666.0,14552.09090909091
48,2018-01-01,16057.0,12379.0,12553.0,68.0,77.09,3.87,3.4,2002.0,517.97,6.27,22.65806451612903,12.90967741935484,0.2,False,False,False,False,True,1,1,15977.0,15804.0,16294.0,15946.0,80.0,0.7709410226069627,12465.666666666666,520.0533333333334,1958.6666666666667,66.66666666666667,9.748387096774191,22.218351254480286,2.333333333333338,17.46803142835905,3211.4,15746.0,14889.916666666666
49,2018-02-01,13242.0,9704.0,9974.0,32.0,73.28,2.91,2.33,1374.0,472.93,7.26,22.264285714285712,13.385714285714286,0.0,False,False,False,False,True,2,1,16057.0,15977.0,15804.0,15092.0,-2815.0,0.732819815737804,11475.0,502.09666666666675,1785.0,57.333333333333336,8.878571428571426,22.570890937019968,0.1666666666666714,16.31570975467668,0.0,14230.0,13398.333333333334
50,2018-03-01,14522.0,10971.0,11153.0,34.0,75.55,3.26,2.23,1528.0,468.45,7.3,23.177419354838708,11.551612903225807,4.0,False,False,False,True,False,3,1,13242.0,16057.0,15977.0,14607.0,1280.0,0.7554744525547445,11018.0,486.45000000000005,1634.6666666666667,44.666666666666664,11.6258064516129,22.699923195084484,1.4000000000000048,17.509948198728512,58088.0,16106.0,14829.0
