,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
49,2018-02-01,338.0,161.0,101.0,1.0,47.63,2.49,3.33,30.0,12.07,3.37,28.735714285714288,14.257142857142856,6.1,False,False,False,False,True,2,1,372.0,372.0,300.0,360.6666666666667,-34.0,0.47633136094674555,97.66666666666667,12.023333333333333,26.333333333333332,0.6666666666666666,14.478571428571431,28.263517665130568,2.9666666666666566,13.687721893491124,2061.7999999999997,336.0,352.3333333333333
50,2018-03-01,372.0,186.0,137.0,2.0,50.0,3.08,5.41,37.0,12.0,3.7,24.538709677419355,11.306451612903226,29.1,False,False,False,True,False,3,1,338.0,372.0,372.0,360.6666666666667,34.0,0.5,159.66666666666666,12.023333333333333,30.666666666666668,1.3333333333333333,13.23225806451613,27.263517665130568,12.499999999999991,12.269354838709678,10825.2,372.0,383.27272727272725
51,2018-04-01,360.0,205.0,65.0,1.0,56.94,1.92,4.35,23.0,12.0,2.83,18.73,8.223333333333334,44.4,False,False,False,True,False,4,2,372.0,338.0,372.0,356.6666666666667,-12.0,0.5694444444444444,184.0,12.023333333333333,30.0,1.3333333333333333,10.506666666666666,24.001474654377883,26.53333333333332,10.665694444444444,15984.0,360.0,360.0
52,2018-05-01,372.0,187.0,156.0,1.0,50.27,1.5,5.56,18.0,12.0,8.67,14.658064516129032,6.341935483870968,65.5,False,True,False,False,False,5,2,360.0,372.0,338.0,368.0,12.0,0.5026881720430108,192.66666666666666,12.0,26.0,1.3333333333333333,8.316129032258065,19.308924731182795,46.333333333333314,7.368435657301422,24366.0,372.0,377.6363636363636
53,2018-06-01,360.0,231.0,143.0,1.0,64.17,1.92,4.35,23.0,12.0,6.22,11.15,2.953333333333333,89.9,False,False,True,False,False,6,2,372.0,360.0,372.0,364.0,-12.0,0.6416666666666667,207.66666666666666,12.0,21.333333333333332,1.0,8.196666666666667,14.846021505376347,66.59999999999998,7.154583333333334,32364.000000000004,360.0,365.6363636363636
54,2018-07-01,372.0,191.0,92.0,2.0,51.34,1.42,11.76,17.0,12.0,5.41,11.30967741935484,2.3774193548387097,66.30000000000001,False,False,True,False,False,7,3,360.0,372.0,360.0,368.0,12.0,0.5134408602150538,203.0,12.0,19.333333333333332,1.3333333333333333,8.93225806451613,12.37258064516129,73.89999999999999,5.806850502948318,24663.600000000006,372.0,365.8181818181818
55,2018-08-01,372.0,214.0,449.0,3.0,57.53,1.58,15.79,19.0,12.0,23.63,12.87741935483871,2.7225806451612904,59.6,False,True,False,False,False,8,3,372.0,360.0,372.0,368.0,0.0,0.5752688172043011,212.0,12.0,19.666666666666668,2.0,10.154838709677419,11.779032258064518,71.93333333333332,7.407977800901839,22171.2,372.0,345.09090909090907
56,2018-09-01,360.0,211.0,145.0,1.0,58.61,2.42,3.45,29.0,12.0,5.0,15.38,6.286666666666666,93.2,False,False,False,True,False,9,3,372.0,372.0,360.0,368.0,-12.0,0.5861111111111111,205.33333333333334,12.0,21.666666666666668,2.0,9.093333333333334,13.189032258064517,73.03333333333332,9.01438888888889,33552.0,360.0,340.0
57,2018-10-01,372.0,193.0,215.0,1.0,51.88,2.42,3.45,29.0,12.0,7.41,17.603225806451615,6.564516129032258,51.8,False,False,False,True,False,10,4,360.0,372.0,372.0,368.0,12.0,0.5188172043010753,206.0,12.0,25.666666666666668,1.6666666666666667,11.038709677419357,15.286881720430108,68.19999999999999,9.132856399583767,19269.6,372.0,342.3636363636364
58,2018-11-01,360.0,148.0,152.0,1.0,41.11,2.83,2.94,34.0,12.0,4.47,22.45,9.663333333333332,32.3,False,True,False,False,False,11,4,372.0,360.0,372.0,364.0,-12.0,0.4111111111111111,184.0,12.0,30.666666666666668,1.0,12.786666666666667,18.477741935483873,59.09999999999999,9.229444444444443,11627.999999999998,300.0,336.0
59,2018-12-01,372.0,156.0,106.0,0.0,41.94,2.58,0.0,31.0,12.0,3.42,27.335483870967742,12.403225806451612,0.6,False,False,False,False,True,12,4,360.0,372.0,360.0,368.0,12.0,0.41935483870967744,165.66666666666666,12.0,31.333333333333332,0.6666666666666666,14.93225806451613,22.462903225806453,28.23333333333331,11.463267429760666,223.2,372.0,351.72727272727275
60,2019-01-01,372.0,117.0,451.0,1.0,31.45,2.0,4.17,24.0,12.0,18.79,28.580645161290324,13.212903225806452,1.7,False,False,False,True,False,1,1,372.0,360.0,372.0,368.0,0.0,0.31451612903225806,140.33333333333334,12.0,29.666666666666668,0.6666666666666666,15.367741935483872,26.12204301075269,11.533333333333312,8.989073881373569,632.4,372.0,382.3333333333333
61,2019-02-01,336.0,101.0,103.0,1.0,30.06,1.67,5.0,20.0,12.0,5.15,28.65,14.039285714285716,3.6,False,False,False,False,True,2,1,372.0,372.0,360.0,360.0,-36.0,0.3005952380952381,124.66666666666667,12.0,25.0,0.6666666666666666,14.610714285714282,28.188709677419354,1.966666666666648,8.61205357142857,1209.6000000000001,338.0,352.3333333333333
62,2019-03-01,372.0,141.0,146.0,2.0,37.9,2.25,7.41,27.0,12.0,5.41,25.08709677419355,10.806451612903226,3.9,False,False,False,True,False,3,1,336.0,372.0,372.0,360.0,36.0,0.3790322580645161,119.66666666666667,12.0,23.666666666666668,1.3333333333333333,14.280645161290325,27.43924731182796,3.0666666666666473,9.50881893860562,1450.8,372.0,383.27272727272725
63,2019-04-01,360.0,118.0,104.0,0.0,32.78,2.08,0.0,25.0,12.0,4.16,19.696666666666665,8.383333333333333,7.4,False,False,False,True,False,4,2,372.0,336.0,372.0,356.0,-12.0,0.3277777777777778,120.0,12.0,24.0,1.0,11.313333333333333,24.477921146953406,4.966666666666648,6.456129629629629,2664.0,360.0,360.0
64,2019-05-01,372.0,206.0,106.0,2.0,55.38,1.75,9.52,21.0,12.0,5.05,14.070967741935483,6.341935483870968,146.8,False,False,True,False,False,5,2,360.0,372.0,336.0,368.0,12.0,0.553763440860215,155.0,12.0,24.333333333333332,1.3333333333333333,7.729032258064516,19.618243727598568,52.69999999999999,7.791987513007283,54609.600000000006,372.0,377.6363636363636
65,2019-06-01,360.0,131.0,243.0,0.0,36.39,2.08,0.0,25.0,12.0,9.72,12.073333333333332,4.096666666666667,132.6,False,False,True,False,False,6,2,372.0,360.0,372.0,364.0,-12.0,0.3638888888888889,151.66666666666666,12.0,23.666666666666668,0.6666666666666666,7.976666666666666,15.28032258064516,95.59999999999998,4.393351851851851,47736.0,360.0,365.6363636363636
66,2019-07-01,372.0,167.0,128.0,3.0,44.89,2.5,10.0,30.0,12.0,4.27,12.093548387096773,3.2290322580645165,66.0,False,False,True,False,False,7,3,360.0,372.0,360.0,368.0,12.0,0.4489247311827957,168.0,12.0,25.333333333333332,1.6666666666666667,8.864516129032257,12.74594982078853,115.13333333333333,5.429092958723551,24552.0,372.0,365.8181818181818
67,2019-08-01,372.0,138.0,125.0,0.0,37.1,2.17,0.0,26.0,12.0,4.81,13.709677419354838,3.909677419354839,29.5,False,True,False,False,False,8,3,372.0,360.0,372.0,368.0,0.0,0.3709677419354839,145.33333333333334,12.0,27.0,1.0,9.799999999999999,12.625519713261648,76.03333333333332,5.085848074921956,10974.0,372.0,345.09090909090907
68,2019-09-01,360.0,127.0,90.0,0.0,35.28,1.92,0.0,23.0,12.0,3.91,14.883333333333333,5.036666666666666,76.4,False,False,False,True,False,9,3,372.0,372.0,360.0,368.0,-12.0,0.3527777777777778,144.0,12.0,26.333333333333332,1.0,9.846666666666668,13.562186379928315,57.29999999999998,5.2505092592592595,27504.000000000004,360.0,340.0
69,2019-10-01,372.0,185.0,109.0,0.0,49.73,1.83,0.0,22.0,12.0,4.95,18.45483870967742,6.97741935483871,43.900000000000006,False,False,False,True,False,10,4,360.0,372.0,372.0,368.0,12.0,0.49731182795698925,150.0,12.0,23.666666666666668,0.0,11.477419354838712,15.682616487455197,49.933333333333316,9.177809573361083,16330.800000000003,372.0,342.3636363636364
70,2019-11-01,360.0,148.0,158.0,1.0,41.11,2.0,4.17,24.0,12.0,6.58,25.92,10.676666666666668,0.7,False,False,False,True,False,11,4,372.0,360.0,372.0,364.0,-12.0,0.4111111111111111,153.33333333333334,12.0,23.0,0.3333333333333333,15.243333333333334,19.752724014336916,40.33333333333332,10.656,251.99999999999997,360.0,336.0
71,2019-12-01,372.0,172.0,274.0,1.0,46.24,2.17,3.85,26.0,12.0,10.54,28.96451612903226,12.896774193548389,2.7,False,False,False,True,False,12,4,360.0,372.0,360.0,368.0,12.0,0.46236559139784944,168.33333333333334,12.0,24.0,0.6666666666666666,16.06774193548387,24.44645161290323,15.76666666666665,13.39219562955255,1004.4000000000001,372.0,351.72727272727275
72,2020-01-01,372.0,178.0,244.0,3.0,47.85,2.5,10.0,30.0,12.0,8.13,30.85483870967742,14.483870967741936,0.0,False,False,False,True,False,1,1,372.0,360.0,372.0,368.0,0.0,0.478494623655914,166.0,12.0,26.666666666666668,1.6666666666666667,16.370967741935484,28.57978494623656,1.1333333333333144,14.763874436351024,0.0,372.0,382.3333333333333
73,2020-02-01,392.0,145.0,134.0,1.0,36.99,1.78,4.17,24.0,13.52,5.58,29.957142857142856,13.757142857142856,0.0,False,False,False,True,False,2,1,372.0,372.0,360.0,378.6666666666667,20.0,0.36989795918367346,165.0,12.506666666666666,26.666666666666668,1.6666666666666667,16.2,29.92549923195084,0.8999999999999811,11.081086005830903,0.0,336.0,352.3333333333333
74,2020-03-01,434.0,173.0,145.0,1.0,39.86,1.79,4.0,25.0,14.0,5.8,28.022580645161288,12.803225806451612,0.0,False,False,False,False,True,3,1,392.0,372.0,372.0,399.3333333333333,42.0,0.3986175115207373,165.33333333333334,13.173333333333332,26.333333333333332,1.6666666666666667,15.219354838709675,29.611520737327186,0.0,11.17029136316337,0.0,372.0,383.27272727272725
75,2020-04-01,300.0,141.0,121.0,0.0,47.0,1.8,0.0,18.0,10.0,6.72,22.46333333333333,9.443333333333332,23.3,False,False,False,True,False,4,2,434.0,392.0,372.0,375.3333333333333,-134.0,0.47,153.0,12.506666666666666,22.333333333333332,0.6666666666666666,13.02,26.814352278545826,7.766666666666648,10.557766666666666,6990.0,360.0,360.0
76,2020-05-01,372.0,187.0,129.0,1.0,50.27,1.25,6.67,15.0,12.0,8.6,16.86774193548387,6.996774193548387,27.1,False,True,False,False,False,5,2,300.0,434.0,392.0,368.6666666666667,72.0,0.5026881720430108,167.0,12.0,19.333333333333332,0.6666666666666666,9.870967741935484,22.451218637992827,16.799999999999983,8.479214360041624,10081.2,372.0,377.6363636363636
77,2020-06-01,360.0,237.0,235.0,1.0,65.83,2.08,4.0,25.0,12.0,9.4,11.59,4.8100000000000005,335.1,True,False,False,False,False,6,2,372.0,300.0,434.0,344.0,-12.0,0.6583333333333333,188.33333333333334,11.333333333333334,19.333333333333332,0.6666666666666666,6.779999999999999,16.9736917562724,128.5,7.630083333333333,120636.00000000001,360.0,365.6363636363636
78,2020-07-01,372.0,189.0,133.0,4.0,50.81,1.67,20.0,20.0,12.0,6.65,11.451612903225806,4.003225806451613,162.8,True,False,False,False,False,7,3,360.0,372.0,300.0,368.0,12.0,0.5080645161290323,204.33333333333334,12.0,20.0,2.0,7.448387096774193,13.303118279569892,175.0,5.818158168574401,60561.600000000006,372.0,365.8181818181818
79,2020-08-01,372.0,221.0,189.0,4.0,59.41,1.58,21.05,19.0,12.0,9.95,12.896774193548389,3.332258064516129,74.8,False,True,False,False,False,8,3,372.0,360.0,372.0,368.0,0.0,0.5940860215053764,215.66666666666666,12.0,21.333333333333332,3.0,9.56451612903226,11.979462365591397,190.9,7.661793270898371,27825.6,372.0,345.09090909090907
80,2020-09-01,360.0,185.0,315.0,1.0,51.39,2.08,4.0,25.0,12.0,12.6,16.053333333333335,4.98,17.5,False,False,False,True,False,9,3,372.0,372.0,360.0,368.0,-12.0,0.5138888888888888,198.33333333333334,12.0,21.333333333333332,3.0,11.073333333333334,13.467240143369176,85.03333333333335,8.249629629629629,6300.0,360.0,340.0
