,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
32,2016-09-01,8605.0,7476.0,7728.0,24.0,86.88,4.18,2.0,1198.0,286.83,6.45,17.66,8.196666666666667,0.0,False,False,False,False,True,9,3,8856.0,8868.0,8602.0,8776.333333333334,-251.0,0.8687972109238815,7742.333333333333,286.19,1171.3333333333333,26.333333333333332,9.463333333333333,16.211397849462365,12.099999999999994,15.342958744915748,0.0,8808.0,9436.0
33,2016-10-01,8532.0,7360.0,7078.0,38.0,86.26,3.85,3.58,1060.0,275.23,6.68,18.916129032258063,9.125806451612902,8.3,False,False,False,False,True,10,4,8605.0,8856.0,8868.0,8664.333333333334,-73.0,0.8626347866854196,7662.333333333333,282.58,1157.6666666666667,28.0,9.79032258064516,17.860860215053762,2.766666666666662,16.317710932655807,70815.6,8501.0,9744.0
34,2016-11-01,7474.0,6548.0,6656.0,30.0,87.61,3.2,3.77,796.0,249.13,8.36,20.32333333333333,11.183333333333334,3.9,False,False,False,False,True,11,4,8532.0,8605.0,8856.0,8203.666666666666,-1058.0,0.8761038265988761,7128.0,270.3966666666667,1018.0,30.666666666666668,9.139999999999997,18.96648745519713,4.066666666666662,17.805350102577822,29148.6,8050.0,9349.0
35,2016-12-01,8888.0,7215.0,7342.0,32.0,81.18,4.06,2.75,1164.0,286.71,6.31,20.851612903225806,11.83548387096774,3.1,False,False,False,False,True,12,4,7474.0,8532.0,8605.0,8298.0,1414.0,0.8117686768676867,7041.0,270.3566666666667,1006.6666666666666,33.333333333333336,9.016129032258066,20.030358422939067,5.099999999999995,16.926686217008797,27552.8,7663.0,9669.454545454546
36,2017-01-01,8933.0,7001.0,7745.0,30.0,78.37,4.04,2.58,1164.0,288.16,6.65,18.91290322580645,10.912903225806453,0.1,True,False,False,False,False,1,1,8888.0,7474.0,8532.0,8431.666666666666,45.0,0.7837232732564648,6921.333333333333,274.6666666666667,1041.3333333333333,30.666666666666668,7.9999999999999964,20.02928315412186,2.366666666666662,14.822482422911783,893.3000000000001,7753.0,9837.666666666666
37,2017-02-01,7986.0,6741.0,6319.0,36.0,84.41,3.62,3.49,1032.0,285.21,6.12,19.071428571428573,11.353571428571428,0.4,True,False,False,False,False,2,1,8933.0,8888.0,7474.0,8602.333333333334,-947.0,0.8441021788129226,6985.666666666667,286.6933333333333,1120.0,32.666666666666664,7.717857142857145,19.611981566820273,1.1999999999999953,16.09823441021788,3194.4,7432.0,8973.333333333334
38,2017-03-01,8548.0,7373.0,7680.0,25.0,86.25,4.2,2.16,1159.0,275.74,6.63,17.73225806451613,10.029032258064516,0.4,True,False,False,False,False,3,1,7986.0,8933.0,8888.0,8489.0,562.0,0.862540945250351,7038.333333333333,283.0366666666667,1118.3333333333333,30.333333333333332,7.703225806451615,18.572196620583714,0.29999999999999527,15.294798632390902,3419.2000000000003,8600.0,9829.636363636364
39,2017-04-01,8365.0,7029.0,6581.0,23.0,84.03,3.7,2.23,1032.0,278.83,6.38,16.220000000000002,8.09,0.0,False,False,False,False,True,4,2,8548.0,7986.0,8933.0,8299.666666666666,-183.0,0.8402869097429767,7047.666666666667,279.9266666666667,1074.3333333333333,28.0,8.130000000000003,17.674562211981566,0.26666666666666194,13.629453676031083,0.0,8591.0,9561.454545454546
40,2017-05-01,8986.0,7719.0,7554.0,31.0,85.9,3.99,2.68,1157.0,289.87,6.53,11.98709677419355,5.583870967741936,126.2,False,False,False,False,True,5,2,8365.0,8548.0,7986.0,8633.0,621.0,0.8590028933897174,7373.666666666667,281.48,1116.0,26.333333333333332,6.403225806451614,15.313118279569894,42.199999999999996,10.296950812374806,1134033.2,8860.0,9751.09090909091
41,2017-06-01,8649.0,7546.0,7531.0,32.0,87.25,3.9,2.85,1124.0,288.3,6.7,11.15,4.1433333333333335,62.3,False,True,False,False,False,6,2,8986.0,8365.0,8548.0,8666.666666666666,-337.0,0.8724708058735113,7431.333333333333,285.6666666666667,1104.3333333333333,28.666666666666668,7.006666666666667,13.119032258064516,62.833333333333336,9.728049485489652,538832.7,8602.0,9498.636363636364
42,2017-07-01,9005.0,8030.0,7847.0,34.0,89.17,4.06,2.89,1178.0,290.48,6.66,10.174193548387096,3.641935483870968,1.5,False,False,False,True,False,7,3,8649.0,8986.0,8365.0,8880.0,356.0,0.8917268184342032,7765.0,289.55,1153.0,32.333333333333336,6.532258064516128,11.103763440860215,63.333333333333336,9.072601243037022,13507.5,8868.0,9828.90909090909
43,2017-08-01,9022.0,8068.0,8202.0,37.0,89.43,4.1,3.1,1194.0,291.03,6.87,11.070967741935483,3.290322580645161,13.4,False,False,False,False,True,8,3,9005.0,8649.0,8986.0,8892.0,17.0,0.8942584792728885,7881.333333333333,289.93666666666667,1165.3333333333333,34.333333333333336,7.780645161290322,10.798387096774192,25.73333333333333,9.90030677698243,120894.8,8856.0,9870.818181818182
44,2017-09-01,8683.0,7434.0,7060.0,26.0,85.62,3.76,2.39,1089.0,289.43,6.48,12.363333333333332,4.326666666666667,1.5,False,False,False,False,True,9,3,9022.0,9005.0,8649.0,8903.333333333334,-339.0,0.8561557065530346,7844.0,290.31333333333333,1153.6666666666667,32.333333333333336,8.036666666666665,11.202831541218636,5.4666666666666615,10.584938385350684,13024.5,8605.0,9436.0
45,2017-10-01,9031.0,8003.0,7831.0,31.0,88.62,3.81,2.79,1110.0,291.32,7.05,14.390322580645162,5.416129032258064,0.1,False,False,False,False,True,10,4,8683.0,9022.0,9005.0,8912.0,348.0,0.8861698593732699,7835.0,290.5933333333333,1131.0,31.333333333333332,8.974193548387097,12.608207885304658,4.999999999999996,12.752270137626313,903.1,8532.0,9744.0
46,2017-11-01,8757.0,7643.0,7122.0,30.0,87.28,3.59,2.86,1048.0,291.9,6.8,15.273333333333332,7.183333333333334,0.3,True,False,False,False,False,11,4,9031.0,8683.0,9022.0,8823.666666666666,-274.0,0.8727874842982757,7693.333333333333,290.8833333333333,1082.3333333333333,29.0,8.089999999999998,14.008996415770605,0.6333333333333285,13.330374176848995,2627.1,7474.0,9349.0
47,2017-12-01,8940.0,7732.0,7614.0,29.0,86.49,3.78,2.66,1091.0,288.39,6.98,16.04193548387097,8.422580645161291,0.0,True,False,False,False,False,12,4,8757.0,9031.0,8683.0,8909.333333333334,183.0,0.8648769574944072,7792.666666666667,290.5366666666667,1083.0,30.0,7.619354838709677,15.235197132616486,0.1333333333333286,13.874300353611893,0.0,8888.0,9669.454545454546
