,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
42,2017-07-01,2201.0,1556.0,1454.0,7.0,70.7,4.3,2.3,305.0,71.0,4.77,10.193548387096774,4.803225806451613,174.9,False,False,False,True,7,3,2130.0,2201.0,2130.0,2177.3333333333335,71.0,0.7069513857337574,1559.6666666666667,71.0,321.3333333333333,5.333333333333333,5.390322580645161,10.87978494623656,206.66666666666666,7.206343157802172,384954.9,2167.0,2146.2727272727275
43,2017-08-01,2199.0,1672.0,1702.0,9.0,76.03,4.72,2.69,335.0,70.94,5.08,9.99032258064516,5.235483870967743,410.3,False,False,True,False,8,3,2201.0,2130.0,2201.0,2176.6666666666665,-2.0,0.7603456116416553,1568.6666666666667,70.98,321.6666666666667,6.0,4.754838709677417,9.96795698924731,274.7,7.596097933078084,902249.7000000001,2191.0,2152.2727272727275
44,2017-09-01,2128.0,1533.0,1600.0,9.0,72.04,4.72,2.69,335.0,70.93,4.78,11.616666666666667,4.6466666666666665,118.7,False,False,False,True,9,3,2199.0,2201.0,2130.0,2176.0,-71.0,0.7203947368421053,1587.0,70.95666666666666,325.0,8.333333333333334,6.970000000000001,10.600179211469532,234.63333333333333,8.36858552631579,252593.6,2132.0,2082.090909090909
45,2017-10-01,2201.0,1583.0,1552.0,10.0,71.92,4.7,2.99,334.0,71.0,4.65,12.551612903225807,6.170967741935484,209.3,False,False,False,True,10,4,2128.0,2199.0,2201.0,2176.0,73.0,0.7192185370286234,1596.0,70.95666666666666,334.6666666666667,9.333333333333334,6.380645161290324,11.386200716845877,246.1,9.027352669607657,460669.30000000005,2152.0,2122.090909090909
46,2017-11-01,2114.0,1438.0,1362.0,6.0,68.02,4.71,1.81,332.0,70.47,4.1,15.333333333333334,7.12,44.7,False,False,True,False,11,4,2201.0,2128.0,2199.0,2147.6666666666665,-87.0,0.6802270577105014,1518.0,70.8,333.6666666666667,8.333333333333334,8.213333333333335,13.167204301075268,124.2333333333333,10.43014821822769,94495.8,1974.0,2019.7272727272727
47,2017-12-01,2201.0,1339.0,1489.0,3.0,60.84,4.18,1.01,297.0,71.0,5.01,17.73225806451613,9.751612903225809,89.30000000000001,False,False,False,True,12,4,2114.0,2201.0,2128.0,2172.0,87.0,0.6083598364379827,1453.3333333333333,70.82333333333332,321.0,6.333333333333333,7.980645161290322,15.20573476702509,114.43333333333332,10.787593615805134,196549.30000000002,2201.0,2124.5454545454545
48,2018-01-01,2202.0,1442.0,1412.0,3.0,65.49,4.63,0.91,329.0,71.03,4.29,19.48064516129032,10.50967741935484,42.7,False,False,False,True,1,1,2201.0,2114.0,2201.0,2172.3333333333335,1.0,0.6548592188919165,1406.3333333333333,70.83333333333333,319.3333333333333,4.0,8.970967741935478,17.515412186379926,58.899999999999984,12.757080073833169,94025.40000000001,2201.0,2111.3333333333335
49,2018-02-01,1955.0,1281.0,1338.0,7.0,65.52,4.74,2.11,331.0,69.82,4.04,20.582142857142856,11.221428571428572,37.2,False,False,True,False,2,1,2202.0,2201.0,2114.0,2119.3333333333335,-247.0,0.6552429667519182,1354.0,70.61666666666667,319.0,4.333333333333333,9.360714285714284,19.2650153609831,56.39999999999998,13.486304347826087,72726.0,1988.0,1919.25
50,2018-03-01,2181.0,1474.0,1425.0,9.0,67.58,5.05,2.54,355.0,70.35,4.01,16.661290322580644,8.825806451612904,113.3,False,False,False,True,3,1,1955.0,2202.0,2201.0,2112.6666666666665,226.0,0.6758367721228794,1399.0,70.39999999999999,338.3333333333333,6.333333333333333,7.835483870967741,18.90802611367127,64.39999999999998,11.26031267101507,247107.3,2201.0,2123.7272727272725
51,2018-04-01,2125.0,1474.0,1488.0,4.0,69.36,4.81,1.17,341.0,70.83,4.36,14.666666666666666,7.67,114.6,False,False,True,False,4,2,2181.0,1955.0,2202.0,2087.0,-56.0,0.6936470588235294,1409.6666666666667,70.33333333333333,342.3333333333333,6.666666666666667,6.996666666666666,17.30336661546339,88.36666666666666,10.173490196078431,243525.0,2130.0,2044.5454545454545
