,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
38,2017-03-01,806.0,310.0,311.0,1.0,38.46,2.54,1.52,66.0,26.0,4.71,17.73225806451613,10.029032258064516,0.4,True,False,False,False,False,3,1,728.0,806.0,806.0,780.0,78.0,0.38461538461538464,390.0,26.0,74.66666666666667,2.0,7.703225806451615,18.572196620583714,0.29999999999999527,6.820099255583128,322.40000000000003,806.0,667.9090909090909
39,2017-04-01,780.0,375.0,292.0,6.0,48.08,2.73,8.45,71.0,26.0,4.11,16.220000000000002,8.09,0.0,False,False,False,False,True,4,2,806.0,728.0,806.0,771.3333333333334,-26.0,0.4807692307692308,359.6666666666667,26.0,69.33333333333333,3.3333333333333335,8.130000000000003,17.674562211981566,0.26666666666666194,7.798076923076924,0.0,780.0,648.6363636363636
40,2017-05-01,806.0,364.0,272.0,3.0,45.16,2.54,4.55,66.0,26.0,4.12,11.98709677419355,5.583870967741936,126.2,False,False,False,False,True,5,2,780.0,806.0,728.0,797.3333333333334,26.0,0.45161290322580644,349.6666666666667,26.0,67.66666666666667,3.3333333333333335,6.403225806451614,15.313118279569894,42.199999999999996,5.413527575442248,101717.2,806.0,667.9090909090909
41,2017-06-01,806.0,399.0,698.0,6.0,49.5,3.28,6.82,88.0,26.87,7.93,11.15,4.1433333333333335,62.3,False,True,False,False,False,6,2,806.0,780.0,806.0,797.3333333333334,0.0,0.49503722084367247,379.3333333333333,26.290000000000003,75.0,5.0,7.006666666666667,13.119032258064516,62.833333333333336,5.519665012406948,50213.799999999996,780.0,655.7272727272727
42,2017-07-01,589.0,386.0,258.0,1.0,65.53,3.21,1.64,61.0,19.0,4.23,10.174193548387096,3.641935483870968,1.5,False,False,False,True,False,7,3,806.0,806.0,780.0,733.6666666666666,-217.0,0.6553480475382003,383.0,23.956666666666667,71.66666666666667,3.3333333333333335,6.532258064516128,11.103763440860215,63.333333333333336,6.667637877211238,883.5,806.0,664.9090909090909
43,2017-08-01,589.0,354.0,406.0,4.0,60.1,4.11,5.13,78.0,19.0,5.21,11.070967741935483,3.290322580645161,13.4,False,False,False,False,True,8,3,589.0,806.0,806.0,661.3333333333334,0.0,0.601018675721562,379.6666666666667,21.623333333333335,75.66666666666667,3.6666666666666665,7.780645161290322,10.798387096774192,25.73333333333333,6.653858371214196,7892.6,806.0,648.1818181818181
44,2017-09-01,570.0,291.0,240.0,1.0,51.05,2.95,1.79,56.0,19.0,4.29,12.363333333333332,4.326666666666667,1.5,False,False,False,False,True,9,3,589.0,589.0,806.0,582.6666666666666,-19.0,0.5105263157894737,343.6666666666667,19.0,65.0,2.0,8.036666666666665,11.202831541218636,5.4666666666666615,6.311807017543859,855.0,780.0,635.9090909090909
45,2017-10-01,589.0,431.0,337.0,2.0,73.17,4.37,2.41,83.0,19.0,4.06,14.390322580645162,5.416129032258064,0.1,False,False,False,False,True,10,4,570.0,589.0,589.0,582.6666666666666,19.0,0.7317487266553481,358.6666666666667,19.0,72.33333333333333,2.3333333333333335,8.974193548387097,12.608207885304658,4.999999999999996,10.5301002245468,58.900000000000006,806.0,645.0
46,2017-11-01,570.0,412.0,253.0,2.0,72.28,3.16,3.33,60.0,19.0,4.22,15.273333333333332,7.183333333333334,0.3,True,False,False,False,False,11,4,589.0,570.0,589.0,576.3333333333334,-19.0,0.7228070175438597,378.0,19.0,66.33333333333333,1.6666666666666667,8.089999999999998,14.008996415770605,0.6333333333333285,11.039672514619882,171.0,780.0,632.4545454545455
47,2017-12-01,589.0,417.0,401.0,3.0,70.8,4.32,3.66,82.0,19.0,4.89,16.04193548387097,8.422580645161291,0.0,True,False,False,False,False,12,4,570.0,589.0,570.0,582.6666666666666,19.0,0.7079796264855688,420.0,19.0,75.0,2.3333333333333335,7.619354838709677,15.235197132616486,0.1333333333333286,11.35736349197656,0.0,806.0,648.1818181818181
