,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
32,2016-09-01,840.0,458.0,493.0,2.0,54.52,2.0,3.57,56.0,28.0,8.8,23.69,9.573333333333332,0.5,False,True,False,9,3,868.0,868.0,840.0,858.6666666666666,-28.0,0.5452380952380952,548.6666666666666,28.0,70.33333333333333,4.333333333333333,14.116666666666669,19.927849462365593,40.76666666666667,12.916690476190476,420.0,840.0,848.4545454545455
33,2016-10-01,868.0,438.0,345.0,4.0,50.46,2.0,7.14,56.0,28.0,6.16,21.61290322580645,10.612903225806452,69.4,False,True,False,10,4,840.0,868.0,868.0,858.6666666666666,28.0,0.5046082949308756,497.3333333333333,28.0,61.0,2.3333333333333335,10.999999999999996,21.676236559139785,23.76666666666667,10.906050245280213,60239.200000000004,868.0,873.9090909090909
34,2016-11-01,840.0,470.0,445.0,7.0,55.95,1.86,13.46,52.0,28.0,8.56,26.516666666666666,14.066666666666666,1.7,False,False,True,11,4,868.0,840.0,868.0,849.3333333333334,-28.0,0.5595238095238095,455.3333333333333,28.0,54.666666666666664,4.333333333333333,12.45,23.93985663082437,23.86666666666667,14.836706349206349,1428.0,840.0,851.0
35,2016-12-01,868.0,489.0,358.0,2.0,56.34,1.86,3.85,52.0,28.0,6.88,27.20967741935484,15.929032258064517,27.8,False,False,True,12,4,840.0,868.0,840.0,858.6666666666666,28.0,0.5633640552995391,465.6666666666667,28.0,53.333333333333336,4.333333333333333,11.280645161290323,25.113082437275988,32.96666666666667,15.328954214360042,24130.4,868.0,871.3636363636364
36,2017-01-01,868.0,472.0,561.0,3.0,54.38,2.5,4.29,70.0,28.0,8.01,30.01290322580645,15.351612903225806,0.9,False,True,False,1,1,868.0,840.0,868.0,858.6666666666666,0.0,0.543778801843318,477.0,28.0,58.0,4.0,14.661290322580644,27.913082437275985,10.133333333333333,16.320380555968484,781.2,868.0,875.75
37,2017-02-01,784.0,396.0,626.0,1.0,50.51,2.04,1.75,57.0,28.0,10.98,28.389285714285712,14.24642857142857,15.9,False,False,True,2,1,868.0,868.0,840.0,840.0,-84.0,0.5051020408163265,452.3333333333333,28.0,59.666666666666664,2.0,14.142857142857142,28.537288786482335,14.866666666666667,14.339486151603497,12465.6,812.0,805.0
38,2017-03-01,868.0,496.0,562.0,5.0,57.14,2.25,7.94,63.0,28.0,8.92,26.741935483870968,11.64516129032258,1.1,False,True,False,3,1,784.0,868.0,868.0,840.0,84.0,0.5714285714285714,454.6666666666667,28.0,63.333333333333336,3.0,15.096774193548388,28.38137480798771,5.966666666666668,15.28110599078341,954.8000000000001,868.0,868.0
39,2017-04-01,840.0,459.0,363.0,1.0,54.64,1.68,2.13,47.0,28.0,7.72,23.726666666666667,9.39,14.2,False,True,False,4,2,868.0,784.0,868.0,830.6666666666666,-28.0,0.5464285714285714,450.3333333333333,28.0,55.666666666666664,2.3333333333333335,14.336666666666666,26.28596262160778,10.4,12.96492857142857,11928.0,840.0,840.2727272727273
40,2017-05-01,868.0,528.0,357.0,3.0,60.83,1.79,6.0,50.0,28.0,7.14,17.219354838709677,5.622580645161291,108.8,True,False,False,5,2,840.0,868.0,784.0,858.6666666666666,28.0,0.6082949308755761,494.3333333333333,28.0,53.333333333333336,3.0,11.596774193548386,22.562652329749103,41.36666666666667,10.474446261334919,94438.4,868.0,868.0
41,2017-06-01,840.0,563.0,585.0,6.0,67.02,2.21,9.68,62.0,28.0,9.44,14.846666666666666,2.96,86.89999999999999,True,False,False,6,2,868.0,840.0,868.0,849.3333333333334,-28.0,0.6702380952380952,516.6666666666666,28.0,53.0,3.3333333333333335,11.886666666666667,18.597562724014335,69.96666666666665,9.950801587301585,72996.0,840.0,840.2727272727273
42,2017-07-01,868.0,599.0,437.0,2.0,69.01,2.11,3.39,59.0,28.0,7.41,15.441935483870967,2.8193548387096774,23.8,True,False,False,7,3,840.0,868.0,840.0,858.6666666666666,28.0,0.6900921658986175,563.3333333333334,28.0,57.0,3.6666666666666665,12.622580645161289,15.835985663082434,73.16666666666666,10.656358703731232,20658.4,868.0,868.0
43,2017-08-01,868.0,651.0,446.0,5.0,75.0,2.11,8.47,59.0,28.0,7.56,15.770967741935484,2.858064516129032,41.8,False,True,False,8,3,868.0,840.0,868.0,858.6666666666666,0.0,0.75,604.3333333333334,28.0,60.0,4.333333333333333,12.912903225806453,15.353189964157707,50.833333333333336,11.828225806451613,36282.399999999994,868.0,876.4545454545455
